title,url,date_published,snippet,body,text
Singer Don McLean leads wave of dropouts from NRA convention after Texas shooting,https://www.washingtonpost.com/nation/2022/05/26/don-mclean-drops-out-nra-texas-shooting/,2022-05-26T18:36:00Z,Country and gospel singer Larry Gatlin and Larry Stewart of the country band Restless Heart also said Thursday they were dropping out.,"Placeholder while article actions load
Bye, bye, Don McLean.
The singer/songwriter announced that hes dropping out from performing at the National Rifle Associations annual meeting this weekend in … [+5804 chars]",singer don mclean leads wave of dropouts from nra convention after texas shooting country and gospel singer larry gatlin and larry stewart of the country band restless heart also said thursday they were dropping out bye bye don mclean the singer songwriter announced that hes dropping out from performing at the national rifle associations annual meeting this weekend in 
What comes after the NRA,https://www.washingtonpost.com/podcasts/post-reports/what-comes-after-the-nra/?utm_source=rss&utm_medium=referral&utm_campaign=wp_politics,2022-05-26T22:07:14Z,"The NRA faces critics from all sides, with infighting among its executives and, after the Uvalde, Tex., school shooting, renewed pressure from gun control advocates. And then there are the radical gun groups that say the NRA hasn’t gone far enough.","Tomorrow, the National Rifle Association will kick off its annual meeting. Just a few hours from the site of Tuesdays school shooting, the convention will feature a 14-acre gun show and headliners in… [+515 chars]",what comes after the nra the nra faces critics from all sides with infighting among its executives and after the uvalde tex school shooting renewed pressure from gun control advocates and then there are the radical gun groups that say the nra hasn t gone far enough tomorrow the national rifle association will kick off its annual meeting just a few hours from the site of tuesdays school shooting the convention will feature a 14 acre gun show and headliners in 
Biden voices grief and anger at shooting: ‘I am sick and tired of it’,https://www.washingtonpost.com/politics/2022/05/24/biden-uvalde-school-shooting/,2022-05-25T02:29:30Z,"Biden addresses the nation on the killing of 14 kids in Texas, just days after massacre of 10 people in Buffalo. A president who has lost two of his own children looks for words to console a country reeling from tragedy.","Placeholder while article actions load
President Biden, in remarks that intermingled despair and anger, attempted to shame Congress on gun control Tuesday while openly questioning why the country he… [+10418 chars]",biden voices grief and anger at shooting i am sick and tired of it biden addresses the nation on the killing of 14 kids in texas just days after massacre of 10 people in buffalo a president who has lost two of his own children looks for words to console a country reeling from tragedy president biden in remarks that intermingled despair and anger attempted to shame congress on gun control tuesday while openly questioning why the country he 
"After Texas tragedy, Schumer says Democrats will negotiate on guns",https://www.washingtonpost.com/politics/2022/05/25/uvalde-shooting-congress-response/,2022-05-25T15:56:23Z,The Senate majority leader castigated Republicans for their repeated inaction after mass shootings but said Democrats had no choice but to try again.,"Placeholder while article actions load
Facing yet another gut-wrenching mass school shooting, Senate Majority Leader Charles E. Schumer (D-N.Y.) and his fellow Senate Democrats signaled Wednesday th… [+10983 chars]",after texas tragedy schumer says democrats will negotiate on guns the senate majority leader castigated republicans for their repeated inaction after mass shootings but said democrats had no choice but to try again facing yet another gut wrenching mass school shooting senate majority leader charles e schumer and his fellow senate democrats signaled wednesday th 
Parents in Uvalde had good reason to expect police to do more,https://www.washingtonpost.com/politics/2022/05/27/parents-uvalde-had-good-reason-expect-police-do-more/,2022-05-27T15:17:22Z,The tragedy in Texas is a reminder of how the contract between the police and the public is often interpreted in differing ways.,"Placeholder while article actions load
Its hard to imagine a more righteous anger than that of the parents being kept at a distance from Robb Elementary School in Uvalde, Tex., on Tuesday. A gunman … [+7929 chars]",parents in uvalde had good reason to expect police to do more the tragedy in texas is a reminder of how the contract between the police and the public is often interpreted in differing ways its hard to imagine a more righteous anger than that of the parents being kept at a distance from robb elementary school in uvalde tex on tuesday a gunman 
America’s new norm: ‘Why are we willing to live with this carnage?’,https://www.washingtonpost.com/politics/2022/05/25/americas-new-norm-why-are-we-willing-live-with-this-carnage/,2022-05-25T18:16:03Z,The massacre of 19 children in Uvalde once again raise the question of why public support for tighter gun laws goes unheeded in a country with a gun culture unique in the world,"Placeholder while article actions load
Hours after 19 children and two adults were shot and killed at the Robb Elementary School in Uvalde, Tex., President Biden captured the range of emotions cours… [+7495 chars]",america s new norm why are we willing to live with this carnage the massacre of 19 children in uvalde once again raise the question of why public support for tighter gun laws goes unheeded in a country with a gun culture unique in the world hours after 19 children and two adults were shot and killed at the robb elementary school in uvalde tex president biden captured the range of emotions cours 
Beto O’Rourke confronts Gov. Abbott in Uvalde: ‘You’re doing nothing’,https://www.washingtonpost.com/politics/2022/05/25/beto-orourke-greg-abbott-uvalde-shooting-interrupt/,2022-05-25T19:51:36Z,"“Someone needs to stand up for the children of this state, or they will continue to be killed,"" O'Rourke told Abbott, before security escorted him out of the building. The two will face off in the race for Texas governor in November.","Placeholder while article actions load
UVALDE, Tex. Texas Democratic gubernatorial nominee Beto ORourke interrupted Gov. Greg Abbott (R) on Wednesday as the governor was updating reporters on Tuesda… [+4632 chars]",beto o rourke confronts gov abbott in uvalde you re doing nothing someone needs to stand up for the children of this state or they will continue to be killed o rourke told abbott before security escorted him out of the building the two will face off in the race for texas governor in november uvalde tex texas democratic gubernatorial nominee beto orourke interrupted gov greg abbott on wednesday as the governor was updating reporters on tuesda 
"Beto O’Rourke focuses on guns after Uvalde, but faces familiar hurdles",https://www.washingtonpost.com/politics/2022/06/02/orourke-texas-guns/,2022-06-02T23:34:08Z,"The Texas Democrat has found himself again in a cycle that includes comforting families, attending funerals, calling for change at the ballot box and, so far, coming up short on Election Day.","Placeholder while article actions load
DALLAS Right after a 2018 mass shooting in Texas, then-Democratic Senate candidate Beto ORourke demanded red flag laws that enable authorities to seize weapons… [+10723 chars]",beto o rourke focuses on guns after uvalde but faces familiar hurdles the texas democrat has found himself again in a cycle that includes comforting families attending funerals calling for change at the ballot box and so far coming up short on election day dallas right after a 2018 mass shooting in texas then democratic senate candidate beto orourke demanded red flag laws that enable authorities to seize weapons 
Cruz storms off after being asked why mass shootings happen ‘only in America’,https://www.washingtonpost.com/politics/2022/05/26/ted-cruz-uvalde-shooting-america-guns/,2022-05-26T16:05:52Z,"The Texas senator, who is among the Republicans vehemently opposed to proposals from Democrats on expanding background checks on gun sales, has called for increased safety in schools and has condemned “political posturing” in the aftermath of the attack.","Placeholder while article actions load
As Sen. Ted Cruz (R-Tex.) attended a vigil Wednesday for the victims of the massacre in Uvalde, Tex., he stormed away from an interview after he was asked by a… [+6396 chars]",cruz storms off after being asked why mass shootings happen only in america the texas senator who is among the republicans vehemently opposed to proposals from democrats on expanding background checks on gun sales has called for increased safety in schools and has condemned political posturing in the aftermath of the attack as sen ted cruz attended a vigil wednesday for the victims of the massacre in uvalde tex he stormed away from an interview after he was asked by a 
"Rep. Henry Cuellar, Jessica Cisneros locked in tight battle in Texas",https://www.washingtonpost.com/politics/2022/05/25/cuellar-cisneros-texas-congress/,2022-05-25T17:23:09Z,"The race in Texas’s 28th Congressional District is among the most closely-watched in the country, with the candidates and outside groups having spent a total of $12.5 million.","Placeholder while article actions load
Rep. Henry Cuellar (D-Tex.) holds a razor-thin lead over his progressive challenger, immigration lawyer Jessica Cisneros, in a primary runoff that has roiled H… [+4579 chars]",rep henry cuellar jessica cisneros locked in tight battle in texas the race in texas s 28th congressional district is among the most closely watched in the country with the candidates and outside groups having spent a total of 12 5 million rep henry cuellar holds a razor thin lead over his progressive challenger immigration lawyer jessica cisneros in a primary runoff that has roiled h 
McConaughey urges gun measures in surprise White House appearance,https://www.washingtonpost.com/politics/2022/06/07/matthew-mcconaughey-white-house-guns/,2022-06-07T20:55:38Z,"Actor Matthew McConaughey, a Uvalde native, made an unexpected stop in the White House press briefing room Tuesday, urging Congress to act on gun control. McConaughey, who spent several days in Uvalde after the shooting, held up artifacts from the slain child…","Placeholder while article actions load
Actor Matthew McConaughey, a native of Uvalde, Tex., urged lawmakers to act on gun control Tuesday in impassioned remarks delivered in a surprise appearance on… [+3023 chars]",mcconaughey urges gun measures in surprise white house appearance actor matthew mcconaughey a uvalde native made an unexpected stop in the white house press briefing room tuesday urging congress to act on gun control mcconaughey who spent several days in uvalde after the shooting held up artifacts from the slain child actor matthew mcconaughey a native of uvalde tex urged lawmakers to act on gun control tuesday in impassioned remarks delivered in a surprise appearance on 
Maker of rifle in Texas massacre is deep-pocketed GOP donor,https://www.washingtonpost.com/politics/2022/05/27/texas-shooting-gun-manufacturer-donations/,2022-05-27T10:00:45Z,"Contributions by the owners of Georgia-based Daniel Defense reveal the financial clout of the gun industry, even as NRA spending declines.","Placeholder while article actions load
The owners of Daniel Defense, the manufacturer of the rifle apparently used in the massacre of 21 people at an elementary school in Uvalde, Tex., are deep-pock… [+6448 chars]",maker of rifle in texas massacre is deep pocketed gop donor contributions by the owners of georgia based daniel defense reveal the financial clout of the gun industry even as nra spending declines the owners of daniel defense the manufacturer of the rifle apparently used in the massacre of 21 people at an elementary school in uvalde tex are deep pock 
"Senators strike bipartisan gun deal, heralding potential breakthrough",https://www.washingtonpost.com/politics/2022/06/12/senate-gun-deal-framework/,2022-06-12T15:08:02Z,"The handshake deal, which will inside modest new gun restrictions alongside significant new mental health and school security investments, came after three weeks of intensive talks. Now the negotiators must build support among a broader group of Republicans.","Placeholder while article actions load
A bipartisan group of Senate negotiators is set to announce Sundaythat it reached a tentative agreement on legislation that would pair modest new gun restricti… [+7071 chars]",senators strike bipartisan gun deal heralding potential breakthrough the handshake deal which will inside modest new gun restrictions alongside significant new mental health and school security investments came after three weeks of intensive talks now the negotiators must build support among a broader group of republicans a bipartisan group of senate negotiators is set to announce sundaythat it reached a tentative agreement on legislation that would pair modest new gun restricti 
Biden urges Congress to act on guns in rare prime-time address,https://www.washingtonpost.com/politics/2022/06/02/biden-guns-prime-time-address/,2022-06-03T01:27:54Z,"Following the third mass shooting in as many weeks, Biden delivers an emotional speech saying the time has come to confront the carnage and tackle firearm use.","Placeholder while article actions load
President Biden, in a rare prime-time address Thursday, called on Congress to take immediate action on gun control, seeking to transform emotion and anger into… [+10109 chars]",biden urges congress to act on guns in rare prime time address following the third mass shooting in as many weeks biden delivers an emotional speech saying the time has come to confront the carnage and tackle firearm use president biden in a rare prime time address thursday called on congress to take immediate action on gun control seeking to transform emotion and anger into 
House Oversight Committee initiates gun manufacturer investigation,https://www.washingtonpost.com/politics/2022/05/27/house-oversight-committee-initiates-gun-manufacturer-investigation/,2022-05-27T13:58:23Z,"Rep. Carolyn Maloney (D-N.Y.) contacted five gun-makers on Thursday, requesting information regarding the manufacturing, sale, and marketing of deadly weapons used in mass shootings.","Placeholder while article actions load
In the wake of twomassacres that have killed 31 people in less than two weeks, the chairwoman of the House Committee on Oversight and Government Reform has lau… [+3710 chars]",house oversight committee initiates gun manufacturer investigation rep carolyn maloney contacted five gun makers on thursday requesting information regarding the manufacturing sale and marketing of deadly weapons used in mass shootings in the wake of twomassacres that have killed 31 people in less than two weeks the chairwoman of the house committee on oversight and government reform has lau 
"America’s gun exceptionalism, by the numbers",https://www.washingtonpost.com/politics/2022/05/25/american-gun-exceptionalism/,2022-05-25T16:17:44Z,Mass shootings are the norm. That they are the norm is abnormal.,"Placeholder while article actions load
Nineteen elementary schoolchildren were murdered on Tuesday. A gunman entered their school in Uvalde, Tex., and shot them to death with a rifle he had apparent… [+6590 chars]",america s gun exceptionalism by the numbers mass shootings are the norm that they are the norm is abnormal nineteen elementary schoolchildren were murdered on tuesday a gunman entered their school in uvalde tex and shot them to death with a rifle he had apparent 
"After Uvalde, angry Democrats assail GOP over resistance to gun laws",https://www.washingtonpost.com/politics/2022/05/24/wake-uvalde-furious-democrats-assail-republicans-over-resistance-tightening-gun-laws/,2022-05-24T23:31:16Z,"« I am here on this floor to beg, to literally get down on my hands and knees and beg my colleagues: Find a path forward here, » Sen. Chris Murphy (D-Conn.) implored his colleagues. ""Work with us to find a way to pass laws that make this less likely.”","Placeholder while article actions load
Sen. Chris Murphy, a Democrat from Connecticut who once held a 15-hour filibuster on the Senate floor on the need for stricter gun laws in the United States, r… [+4995 chars]",after uvalde angry democrats assail gop over resistance to gun laws i am here on this floor to beg to literally get down on my hands and knees and beg my colleagues find a path forward here sen chris murphy implored his colleagues work with us to find a way to pass laws that make this less likely sen chris murphy a democrat from connecticut who once held a 15 hour filibuster on the senate floor on the need for stricter gun laws in the united states r 
Florida Republicans beat the gun lobby. Congress has not followed.,https://www.washingtonpost.com/politics/2022/05/28/florida-gun-laws/,2022-05-28T16:21:56Z,"In 2018, Florida banned weapons sales to those under 21, imposed a three-day waiting period and created a “red flag” law. Republicans doubt the same can happen at the federal level.","Placeholder while article actions load
After a teenage gunman killed 19 fourth-graders and two teachers inside a Texas elementary school Tuesday, Democrats on Capitol Hill quickly lamented Republica… [+11183 chars]",florida republicans beat the gun lobby congress has not followed in 2018 florida banned weapons sales to those under 21 imposed a three day waiting period and created a red flag law republicans doubt the same can happen at the federal level after a teenage gunman killed 19 fourth graders and two teachers inside a texas elementary school tuesday democrats on capitol hill quickly lamented republica 
State gun-control laws surge after high-profile mass shootings,https://www.washingtonpost.com/politics/2022/06/14/state-gun-control-buffalo-uvalde-legislation/,2022-06-14T10:00:56Z,"While Congress has failed to heed demands from Democratic governors and state lawmakers for new gun-control legislation, hundreds of measures have passed in such moments in statehouses across the country.","California Rep. Mike Gipsons voice cracked as he pleaded with lawmakers last month to pass a package of gun-control bills hours after 19 schoolchildren and two teachers died in the Uvalde, Tex., mass… [+25317 chars]",state gun control laws surge after high profile mass shootings while congress has failed to heed demands from democratic governors and state lawmakers for new gun control legislation hundreds of measures have passed in such moments in statehouses across the country california rep mike gipsons voice cracked as he pleaded with lawmakers last month to pass a package of gun control bills hours after 19 schoolchildren and two teachers died in the uvalde tex mass 
"AR-15s useful to shoot prairie dogs, GOP leader says, as gun talks intensify",https://www.washingtonpost.com/politics/2022/06/08/ar15-prairie-dogs-thune-guns-republicans/,2022-06-08T15:35:37Z,"Senate Minority Whip John Thune's remarks follow arguments from other Republicans in the weeks after the mass shootings in Buffalo, Uvalde, Tex., and Tulsa that Americans use AR-15s to kill feral pigs, hunt hogs and get rid of raccoons.","Placeholder while article actions load
As Senate negotiations continue on a possible deal to address gun violence, Sen. John Thune (R-S.D.) was asked why Americans would need an AR-15. His argument … [+7362 chars]",ar 15s useful to shoot prairie dogs gop leader says as gun talks intensify senate minority whip john thune s remarks follow arguments from other republicans in the weeks after the mass shootings in buffalo uvalde tex and tulsa that americans use ar 15s to kill feral pigs hunt hogs and get rid of raccoons as senate negotiations continue on a possible deal to address gun violence sen john thune was asked why americans would need an ar 15 his argument 
Tallying America’s fascination with AR-15-style rifles,https://www.washingtonpost.com/politics/2022/05/26/tallying-americas-fascination-with-ar-15-style-rifles/,2022-05-26T20:44:06Z,What spurs interest in buying AR-15s? The threat of regulation.,"Placeholder while article actions load
About every nine seconds in 2020, a rifle was either manufactured in or imported to the United States. It was the equivalent of a new rifle for every 100 U.S. … [+5118 chars]",tallying america s fascination with ar 15 style rifles what spurs interest in buying ar 15s the threat of regulation about every nine seconds in 2020 a rifle was either manufactured in or imported to the united states it was the equivalent of a new rifle for every 100 u s 
House to vote on gun measures just hours after wrenching testimony,https://www.washingtonpost.com/politics/2022/06/08/house-gun-legislation/,2022-06-08T17:04:42Z,"The House votes, however, will amount to little more to a political messaging exercise due to firm Republican opposition to substantial new gun restrictions.","Placeholder while article actions load
The House on Wednesday is expected to pass some of the most aggressive gun-control measures taken up on Capitol Hill in years including raising the minimum age… [+6608 chars]",house to vote on gun measures just hours after wrenching testimony the house votes however will amount to little more to a political messaging exercise due to firm republican opposition to substantial new gun restrictions the house on wednesday is expected to pass some of the most aggressive gun control measures taken up on capitol hill in years including raising the minimum age 
GOP House member who voiced support for banning assault rifles ends reelection campaign,https://www.washingtonpost.com/politics/2022/06/03/gop-house-member-who-voiced-support-banning-assault-rifles-ends-reelection-campaign/,2022-06-03T23:05:42Z,"Just a week after announcing he would support legislation to ban assault weapons and high-capacity magazines, first-term Rep. Chris Jacobs (R-N.Y.) said he was bowing out after facing political pressure to do so.","Placeholder while article actions load
Rep. Chris Jacobs (R-N.Y.) announced that he would suspend his reelection campaign Friday after facing pressure by his party to step aside for coming out in su… [+5997 chars]",gop house member who voiced support for banning assault rifles ends reelection campaign just a week after announcing he would support legislation to ban assault weapons and high capacity magazines first term rep chris jacobs said he was bowing out after facing political pressure to do so rep chris jacobs announced that he would suspend his reelection campaign friday after facing pressure by his party to step aside for coming out in su 
Biden’s long quest on the assault weapons ban,https://www.washingtonpost.com/politics/2022/06/04/biden-assault-weapons-ban/,2022-06-04T12:00:00Z,"Biden has long pressed for an assault weapons ban, successfully negotiating a 10-year ban as a senator in 1994. Nearly three decades later, he is confronting the realities of a Congress that operates much differently and a landscape that makes the goal almost…","Placeholder while article actions load
Then-senator Joe Bidens signature crime bill had ground its way through Congress after months of tedious effort. But after an unexpected flare-up over guns rai… [+13495 chars]",biden s long quest on the assault weapons ban biden has long pressed for an assault weapons ban successfully negotiating a 10 year ban as a senator in 1994 nearly three decades later he is confronting the realities of a congress that operates much differently and a landscape that makes the goal almost then senator joe bidens signature crime bill had ground its way through congress after months of tedious effort but after an unexpected flare up over guns rai 
"Guns are all over GOP ads and social media, prompting some criticism",https://www.washingtonpost.com/politics/2022/05/31/republicans-guns-ads-posts/,2022-05-31T23:14:56Z,"The images have in recent years become more prevalent, and intentionally provocative, in Republican advertising, holidays greetings and other forms of communication with the public","Placeholder while article actions load
Former hedge fund CEO David McCormick first shoots the hunting rifle he says he used as a teenager. Pow. Next, he cocks the rifle he says he used at the U.S. M… [+9554 chars]",guns are all over gop ads and social media prompting some criticism the images have in recent years become more prevalent and intentionally provocative in republican advertising holidays greetings and other forms of communication with the public former hedge fund ceo david mccormick first shoots the hunting rifle he says he used as a teenager pow next he cocks the rifle he says he used at the u s m 
"Senators say gun deal is within reach, but without Biden’s wish list",https://www.washingtonpost.com/politics/2022/06/05/senators-say-gun-deal-is-within-reach-without-bidens-wish-list/,2022-06-05T22:09:37Z,"A small bipartisan group of senators continues to work toward a deal that could include some new gun restrictions, but not the assault weapons ban or other measures President Biden called for in a national address.","Placeholder while article actions load
Key senators said Sunday there is growing momentum to forge a bipartisan congressional response to recent mass shootings that could toughen federal gun laws fo… [+10851 chars]",senators say gun deal is within reach but without biden s wish list a small bipartisan group of senators continues to work toward a deal that could include some new gun restrictions but not the assault weapons ban or other measures president biden called for in a national address key senators said sunday there is growing momentum to forge a bipartisan congressional response to recent mass shootings that could toughen federal gun laws fo 
Democrats hope narrow gun approach will pressure Republicans to act,https://www.washingtonpost.com/politics/2022/06/04/gun-age-minimum-legislation/,2022-06-04T20:00:04Z,Democrats facing difficult elections believe giving proposals one by one will raise the heat.,"Placeholder while article actions load
Even before Democrats on the House Judiciary Committee put the finishing touches on their self-declared omnibus gun legislation package, a group of relative ne… [+6974 chars]",democrats hope narrow gun approach will pressure republicans to act democrats facing difficult elections believe giving proposals one by one will raise the heat even before democrats on the house judiciary committee put the finishing touches on their self declared omnibus gun legislation package a group of relative ne 
"Texas school shooting: What, where and who?",https://www.aljazeera.com/news/2022/5/25/texas-shooting-what-where-and-who,2022-05-25T09:29:14Z,Gunman kills 19 children and two adults in attack on Texas primary school. Here's what we know so far.,"A teenage gunman has killed at least 19 children and two adults after storming into a primary school in Uvalde, Texas, in the latest mass shooting in the United States and the deadliest US school sho… [+10479 chars]",texas school shooting what where and who gunman kills 19 children and two adults in attack on texas primary school here s what we know so far a teenage gunman has killed at least 19 children and two adults after storming into a primary school in uvalde texas in the latest mass shooting in the united states and the deadliest us school sho 
Photos: Pain and anguish after bloody Texas school rampage,https://www.aljazeera.com/gallery/2022/5/25/photos-gunman-kills-19-children-in-texas-school-rampage,2022-05-25T08:15:46Z,Attack in Uvalde school the deadliest US school shooting since gunman killed 26 in Newtown in 2012.,"An 18-year-old gunman has opened fire at an elementary school in the US state of Texas, killing at least 19 children and two teachers as he went from classroom to classroom, before being shot dead by… [+1691 chars]",photos pain and anguish after bloody texas school rampage attack in uvalde school the deadliest us school shooting since gunman killed 26 in newtown in 2012 an 18 year old gunman has opened fire at an elementary school in the us state of texas killing at least 19 children and two teachers as he went from classroom to classroom before being shot dead by 
‘I have had enough’: Steve Kerr makes impassioned gun control plea,https://www.aljazeera.com/news/2022/5/25/ive-had-enough-steve-kerr-makes-impassioned-gun-control-plea,2022-05-25T12:18:34Z,"Golden State Warriors head coach calls for urgent action after school shooting in Uvalde, Texas.","Steve Kerr, the head coach of the NBAs Golden State Warriors, has demanded politicians in the United States take action after at least 19 children and two adults were killed in a school shooting in T… [+2029 chars]", i have had enough steve kerr makes impassioned gun control plea golden state warriors head coach calls for urgent action after school shooting in uvalde texas steve kerr the head coach of the nbas golden state warriors has demanded politicians in the united states take action after at least 19 children and two adults were killed in a school shooting in t 
What’s stopping action on gun control in the United States?,https://www.aljazeera.com/program/inside-story/2022/5/26/whats-stopping-action-on-gun-control-in-the-united-states,2022-05-26T19:07:59Z,Demands grow for tougher laws after 19 children and two teachers killed in Texas school shooting.,"Nineteen children and two teachers were killed in a mass shooting at an elementary school in the town of Uvalde, Texas on Tuesday.
Police say the 18-year-old gunman sent chilling messages online bef… [+723 chars]",what s stopping action on gun control in the united states demands grow for tougher laws after 19 children and two teachers killed in texas school shooting nineteen children and two teachers were killed in a mass shooting at an elementary school in the town of uvalde texas on tuesday police say the 18 year old gunman sent chilling messages online bef 
Texas school shooting live news: Biden to address US,https://www.aljazeera.com/news/2022/5/25/texas-school-shooting-live-news-biden-to-address-us,2022-05-25T00:11:20Z,Death toll rises to 21 after shooting at a primary school in a small community in southern Texas.,"<ul><li>18 children and three teachers killed after a gunman opened fire in a Texas primary school</li><li>The attack took place at Robb Elementary School in Uvalde, a small community about 80km (50 … [+2613 chars]",texas school shooting live news biden to address us death toll rises to 21 after shooting at a primary school in a small community in southern texas 18 children and three teachers killed after a gunman opened fire in a texas primary schoolthe attack took place at robb elementary school in uvalde a small community about 80km 50 
Texas workers travel to Uvalde to help after school shooting,https://www.aljazeera.com/news/2022/5/27/texas-workers-travel-to-uvalde-to-help-after-school-shooting,2022-05-27T22:17:18Z,"Workers at chain restaurants, retail stores from across Texas provide respite for residents after deadly mass shooting.","Uvalde, Texas, US  Tracy Colton doesnt know what to say.
We have family members come in to pick up photos of their children who died, said the 47-year-old manager of the Walgreens pharmacy in downto… [+3942 chars]",texas workers travel to uvalde to help after school shooting workers at chain restaurants retail stores from across texas provide respite for residents after deadly mass shooting uvalde texas us tracy colton doesnt know what to say we have family members come in to pick up photos of their children who died said the 47 year old manager of the walgreens pharmacy in downto 
The 21 lives lost in Texas school shooting,https://www.aljazeera.com/news/2022/5/25/the-21-lives-lost-in-texas-school-shooting,2022-05-25T21:43:05Z,Relatives and friends pay tribute to 19 children and two teachers killed in deadliest US school shooting in a decade.,"Stories have begun to emerge about the 19 fourth-graders and their two teachers who were gunned down behind a barricaded door at their primary school in Texas, shedding light on the deep anguish thei… [+4966 chars]",the 21 lives lost in texas school shooting relatives and friends pay tribute to 19 children and two teachers killed in deadliest us school shooting in a decade stories have begun to emerge about the 19 fourth graders and their two teachers who were gunned down behind a barricaded door at their primary school in texas shedding light on the deep anguish thei 
US Justice Department to review response to Texas school shooting,https://www.aljazeera.com/news/2022/5/29/us-justice-department-to-review-response-to-texas-school-shooting,2022-05-29T20:23:07Z,Accounts of police response to school shooting that left 19 children and two adults dead have flip-flopped wildly.,"The US Justice Department will review the law enforcement response to the shooting in Uvalde, Texas, that left 19 school children and two teachers dead.
The review comes amid mounting pressure and q… [+3560 chars]",us justice department to review response to texas school shooting accounts of police response to school shooting that left 19 children and two adults dead have flip flopped wildly the us justice department will review the law enforcement response to the shooting in uvalde texas that left 19 school children and two teachers dead the review comes amid mounting pressure and q 
"‘Heinous’: Outpouring of grief, rage over Texas school shooting",https://www.aljazeera.com/news/2022/5/25/heinous-outpouring-of-grief-rage-over-texas-school-shooting,2022-05-25T08:31:08Z,"Gunman kills 19 children in attack in Uvalde, Texas, spurring renewed calls for gun control legislation.","An 18-year-old gunman has shot dead at least 19 children and two adults at a Texas primary school.
The mass shooting on Tuesday at Robb Elementary School in Uvalde a small, predominantly Latino town… [+5972 chars]", heinous outpouring of grief rage over texas school shooting gunman kills 19 children in attack in uvalde texas spurring renewed calls for gun control legislation an 18 year old gunman has shot dead at least 19 children and two adults at a texas primary school the mass shooting on tuesday at robb elementary school in uvalde a small predominantly latino town 
"14 children, 1 teacher killed in Texas school shooting: Governor",https://www.aljazeera.com/news/2022/5/24/14-children-1-teacher-killed-in-texas-school-shooting-governor,2022-05-24T21:16:23Z,"Governor Greg Abbott says 18-year-old gunman entered Robb Elementary School in small town of Uvalde, killing 15.","At least 14 schoolchildren and one teacher have been killed in a shooting at a primary school in the US state of Texas, Governor Greg Abbott said, in the latest mass shooting in the United States.
S… [+995 chars]",14 children 1 teacher killed in texas school shooting governor governor greg abbott says 18 year old gunman entered robb elementary school in small town of uvalde killing 15 at least 14 schoolchildren and one teacher have been killed in a shooting at a primary school in the us state of texas governor greg abbott said in the latest mass shooting in the united states s 
Texas school shooting prompts look at responses of other nations,https://www.aljazeera.com/news/2022/5/26/texas-school-shooting-prompts-look-at-responses-of-other-nations,2022-05-26T21:23:05Z,"Canada, Australia, the United Kingdom and New Zealand tightened their gun laws following mass shootings in recent years.","A deadly shooting at an elementary school in the US state of Texas has reignited a national push for stricter gun rules in a country that has more permissive gun laws than many other nations, and whe… [+4592 chars]",texas school shooting prompts look at responses of other nations canada australia the united kingdom and new zealand tightened their gun laws following mass shootings in recent years a deadly shooting at an elementary school in the us state of texas has reignited a national push for stricter gun rules in a country that has more permissive gun laws than many other nations and whe 
Families mourn children gunned down in Texas school shooting,https://www.aljazeera.com/news/2022/5/25/families-of-children-gunned-down-in-school-mourn-their-loved-ones,2022-05-25T08:03:25Z,The deadliest assault at an American school in a decade left 19 young children and two adults dead.,"It was a scene of chaos, confusion and pain, where the agonised screams of family members were audible from the parking lot of a school where 19 young children and two adults were killed in a school … [+3353 chars]",families mourn children gunned down in texas school shooting the deadliest assault at an american school in a decade left 19 young children and two adults dead it was a scene of chaos confusion and pain where the agonised screams of family members were audible from the parking lot of a school where 19 young children and two adults were killed in a school 
Texas town to begin burying its children after school shooting,https://www.aljazeera.com/news/2022/5/31/texas-town-to-begin-burying-its-children-after-school-shooting,2022-05-31T16:01:44Z,First two funerals for two schoolchildren killed in attack at primary school in Uvalde are scheduled for Tuesday.,"The small Texas town of Uvalde is beginning to bury its children, killed last week in the deadliest school shooting in the United States in a decade.
Funerals are scheduled on Tuesday for two 10-yea… [+3820 chars]",texas town to begin burying its children after school shooting first two funerals for two schoolchildren killed in attack at primary school in uvalde are scheduled for tuesday the small texas town of uvalde is beginning to bury its children killed last week in the deadliest school shooting in the united states in a decade funerals are scheduled on tuesday for two 10 yea 
Echoes of Sandy Hook massacre in Texas primary school shooting,https://www.aljazeera.com/news/2022/5/25/echoes-of-sandy-hook-massacre-in-texas-primary-school-shooting,2022-05-25T14:53:22Z,Victims of the 2012 attack that killed 20 children and six adults condemn lack of progress on gun control.,"For survivors and victims families of the 2012 Sandy Hook massacre in Newtown, Connecticut, the attack on Tuesday at the Robb Elementary School in Uvalde, Texas that left 19 children and two teachers… [+4464 chars]",echoes of sandy hook massacre in texas primary school shooting victims of the 2012 attack that killed 20 children and six adults condemn lack of progress on gun control for survivors and victims families of the 2012 sandy hook massacre in newtown connecticut the attack on tuesday at the robb elementary school in uvalde texas that left 19 children and two teachers 
